no,date,time,Temp.F,Rh.pct
1336,2021-08-22,21:00,71.339,100
1337,2021-08-22,22:00,68.945,100
1338,2021-08-22,23:00,70.412,100
1339,2021-08-23,0:00,74.196,100
1340,2021-08-23,1:00,74.813,96.947
1341,2021-08-23,2:00,73.965,94.383
1342,2021-08-23,3:00,72.421,98.437
1343,2021-08-23,4:00,72.729,99.902
1344,2021-08-23,5:00,72.266,100
1345,2021-08-23,6:00,73.269,99.902
1346,2021-08-23,7:00,74.968,96.874
1347,2021-08-23,8:00,76.59,90.452
1348,2021-08-23,9:00,81.61,82.027
1349,2021-08-23,10:00,84.312,78.706
1350,2021-08-23,11:00,89.872,72.454
1351,2021-08-23,12:00,89.177,67.888
1352,2021-08-23,13:00,89.332,70.305
1353,2021-08-23,14:00,89.254,70.623
1354,2021-08-23,15:00,90.027,66.496
1355,2021-08-23,16:00,91.339,65.177
1356,2021-08-23,17:00,84.004,83.272
1357,2021-08-23,18:00,82.845,92.063
1358,2021-08-23,19:00,83.154,92.332
1359,2021-08-23,20:00,76.899,99.878
1360,2021-08-23,21:00,74.66,100
1361,2021-08-23,22:00,75.277,100
1362,2021-08-23,23:00,76.744,100
1363,2021-08-24,0:00,77.131,98.388
1364,2021-08-24,1:00,77.362,93.187
1365,2021-08-24,2:00,76.127,95.092
1366,2021-08-24,3:00,74.196,97.021
1367,2021-08-24,4:00,72.266,99.121
1368,2021-08-24,5:00,72.189,100
1369,2021-08-24,6:00,72.651,100
1370,2021-08-24,7:00,74.428,100
1371,2021-08-24,8:00,81.455,89.182
1372,2021-08-24,9:00,86.088,78.803
1373,2021-08-24,10:00,88.482,74.383
1374,2021-08-24,11:00,90.104,68.4
1375,2021-08-24,12:00,91.031,71.551
1376,2021-08-24,13:00,90.954,67.448
1377,2021-08-24,14:00,91.571,62.711
1378,2021-08-24,15:00,92.651,61.929
1379,2021-08-24,16:00,90.567,66.276
1380,2021-08-24,17:00,91.803,64.518
1381,2021-08-24,18:00,89.794,67.375
1382,2021-08-24,19:00,85.316,83.297
1383,2021-08-24,20:00,75.51,98.144
1384,2021-08-24,21:00,72.806,100
1385,2021-08-24,22:00,71.416,100
1386,2021-08-24,23:00,70.644,100
1387,2021-08-25,0:00,69.872,100
1388,2021-08-25,1:00,69.485,100
1389,2021-08-25,2:00,68.713,100
1390,2021-08-25,3:00,68.713,100
1391,2021-08-25,4:00,68.405,100
1392,2021-08-25,5:00,69.022,100
1393,2021-08-25,6:00,67.168,100
1394,2021-08-25,7:00,69.485,100
1395,2021-08-25,8:00,78.829,99.609
1396,2021-08-25,9:00,87.787,85.641
1397,2021-08-25,10:00,92.806,68.498
1398,2021-08-25,11:00,92.498,67.814
1399,2021-08-25,12:00,93.038,68.62
1400,2021-08-25,13:00,93.733,67.473
1401,2021-08-25,14:00,92.034,70.183
1402,2021-08-25,15:00,93.578,67.619
1403,2021-08-25,16:00,93.81,60.757
1404,2021-08-25,17:00,92.651,62.344
1405,2021-08-25,18:00,89.177,70.427
1406,2021-08-25,19:00,85.084,76.752
1407,2021-08-25,20:00,75.74,98.926
1408,2021-08-25,21:00,73.501,100
1409,2021-08-25,22:00,72.496,100
1410,2021-08-25,23:00,73.81,100
1411,2021-08-26,0:00,72.111,100
1412,2021-08-26,1:00,71.956,100
1413,2021-08-26,2:00,73.733,100
1414,2021-08-26,3:00,73.578,100
1415,2021-08-26,4:00,74.196,100
1416,2021-08-26,5:00,75.355,100
1417,2021-08-26,6:00,75.74,100
1418,2021-08-26,7:00,76.822,100
1419,2021-08-26,8:00,82.69,94.115
1420,2021-08-26,9:00,86.32,84.811
1421,2021-08-26,10:00,91.956,76.703
1422,2021-08-26,11:00,92.421,78.022
1423,2021-08-26,12:00,94.815,68.303
1424,2021-08-26,13:00,94.195,68.132
1425,2021-08-26,14:00,94.35,69.744
1426,2021-08-26,15:00,91.726,72.796
1427,2021-08-26,16:00,89.487,71.233
1428,2021-08-26,17:00,88.095,76.068
1429,2021-08-26,18:00,87.942,74.042
1430,2021-08-26,19:00,82.072,85.324
1431,2021-08-26,20:00,76.204,98.046
1432,2021-08-26,21:00,75.045,100
1433,2021-08-26,22:00,74.35,100
1434,2021-08-26,23:00,73.733,100
1435,2021-08-27,0:00,73.965,100
1436,2021-08-27,1:00,74.118,100
1437,2021-08-27,2:00,72.421,100
1438,2021-08-27,3:00,71.802,100
1439,2021-08-27,4:00,71.649,100
1440,2021-08-27,5:00,71.184,100
1441,2021-08-27,6:00,70.876,100
1442,2021-08-27,7:00,73.038,100
1443,2021-08-27,8:00,82.072,97.802
1444,2021-08-27,9:00,89.717,78.486
1445,2021-08-27,10:00,91.648,77.265
1446,2021-08-27,11:00,93.655,74.847
1447,2021-08-27,12:00,92.498,72.088
1448,2021-08-27,13:00,93.423,73.48
1449,2021-08-27,14:00,93.038,67.643
1450,2021-08-27,15:00,93.423,67.497
1451,2021-08-27,16:00,94.12,69.182
1452,2021-08-27,17:00,92.883,70.501
1453,2021-08-27,18:00,83.462,85.421
1454,2021-08-27,19:00,82.072,94.212
1455,2021-08-27,20:00,76.59,93.187
1456,2021-08-27,21:00,75.123,100
1457,2021-08-27,22:00,74.813,100
1458,2021-08-27,23:00,74.428,100
1459,2021-08-28,0:00,74.041,100
1460,2021-08-28,1:00,74.583,100
1461,2021-08-28,2:00,74.505,100
1462,2021-08-28,3:00,74.35,100
1463,2021-08-28,4:00,73.578,100
1464,2021-08-28,5:00,72.883,100
1465,2021-08-28,6:00,74.041,100
1466,2021-08-28,7:00,73.81,100
1467,2021-08-28,8:00,81.145,93.602
1468,2021-08-28,9:00,84.312,83.81
1469,2021-08-28,10:00,86.938,80.488
1470,2021-08-28,11:00,85.626,79.878
1471,2021-08-28,12:00,87.633,76.166
1472,2021-08-28,13:00,87.865,77.998
1473,2021-08-28,14:00,91.107,75.189
1474,2021-08-28,15:00,89.487,73.529
1475,2021-08-28,16:00,83.385,83.98
1476,2021-08-28,17:00,84.004,83.394
1477,2021-08-28,18:00,82.537,82.735
1478,2021-08-28,19:00,78.057,89.133
1479,2021-08-28,20:00,75.51,92.43
1480,2021-08-28,21:00,73.965,93.529
1481,2021-08-28,22:00,72.961,93.968
1482,2021-08-28,23:00,72.189,94.725
1483,2021-08-29,0:00,71.262,95.702
1484,2021-08-29,1:00,70.722,95.36
1485,2021-08-29,2:00,70.335,96.386
1486,2021-08-29,3:00,70.027,96.581
1487,2021-08-29,4:00,69.64,96.166
1488,2021-08-29,5:00,69.485,97.289
1489,2021-08-29,6:00,69.332,96.752
1490,2021-08-29,7:00,69.255,96.142
1491,2021-08-29,8:00,71.184,92.43
1492,2021-08-29,9:00,72.729,90.94
1493,2021-08-29,10:00,75.817,86.862
1494,2021-08-29,11:00,82.227,76.068
1495,2021-08-29,12:00,84.234,77.924
1496,2021-08-29,13:00,83.385,76.703
1497,2021-08-29,14:00,86.088,78.193
1498,2021-08-29,15:00,86.011,71.184
1499,2021-08-29,16:00,83.309,81.49
1500,2021-08-29,17:00,89.717,71.893
1501,2021-08-29,18:00,85.856,75.971
1502,2021-08-29,19:00,82.459,79.267
1503,2021-08-29,20:00,77.284,89.866
1504,2021-08-29,21:00,73.81,97.485
1505,2021-08-29,22:00,71.029,100
1506,2021-08-29,23:00,69.872,100
1507,2021-08-30,0:00,69.255,100
1508,2021-08-30,1:00,70.18,100
1509,2021-08-30,2:00,69.64,100
1510,2021-08-30,3:00,68.635,100
1511,2021-08-30,4:00,68.173,100
1512,2021-08-30,5:00,68.018,100
1513,2021-08-30,6:00,70.335,100
1514,2021-08-30,7:00,73.038,100
1515,2021-08-30,8:00,76.59,100
1516,2021-08-30,9:00,88.327,74.31
1517,2021-08-30,10:00,85.626,75.629
1518,2021-08-30,11:00,89.1,69.28
1519,2021-08-30,12:00,89.1,73.236
1520,2021-08-30,13:00,89.409,74.969
1521,2021-08-30,14:00,89.487,72.967
1522,2021-08-30,15:00,91.571,71.648
1523,2021-08-30,16:00,89.872,76.239
1524,2021-08-30,17:00,90.489,73.407
1525,2021-08-30,18:00,88.637,76.044
1526,2021-08-30,19:00,79.756,83.223
1527,2021-08-30,20:00,75.355,92.357
1528,2021-08-30,21:00,74.041,97.875
1529,2021-08-30,22:00,72.034,98.803
1530,2021-08-30,23:00,71.107,99.878
1531,2021-08-31,0:00,70.952,100
1532,2021-08-31,1:00,70.412,100
1533,2021-08-31,2:00,70.257,100
1534,2021-08-31,3:00,71.956,100
1535,2021-08-31,4:00,69.795,100
1536,2021-08-31,5:00,69.1,100
1537,2021-08-31,6:00,69.717,100
1538,2021-08-31,7:00,70.722,100
1539,2021-08-31,8:00,78.057,97.9
1540,2021-08-31,9:00,84.929,81.319
1541,2021-08-31,10:00,88.56,72.088
1542,2021-08-31,11:00,89.562,71.502
1543,2021-08-31,12:00,90.181,64.347
1544,2021-08-31,13:00,86.32,74.872
1545,2021-08-31,14:00,82.922,80.391
1546,2021-08-31,15:00,84.621,81.758
1547,2021-08-31,16:00,82.227,83.346
1548,2021-08-31,17:00,80.683,87.668
1549,2021-08-31,18:00,78.984,92.772
1550,2021-08-31,19:00,76.977,88.205
1551,2021-08-31,20:00,74.35,96.654
1552,2021-08-31,21:00,73.116,98.803
1553,2021-08-31,22:00,72.651,99.365
1554,2021-08-31,23:00,74.428,89.304
1555,2021-09-01,0:00,73.193,96.532
1556,2021-09-01,1:00,71.802,99.976
1557,2021-09-01,2:00,71.571,100
1558,2021-09-01,3:00,72.496,99.609
1559,2021-09-01,4:00,74.35,98.462
1560,2021-09-01,5:00,75.123,98.266
1561,2021-09-01,6:00,74.968,100
1562,2021-09-01,7:00,75.74,99.414
1563,2021-09-01,8:00,77.362,95.263
1564,2021-09-01,9:00,79.138,90.379
1565,2021-09-01,10:00,82.382,88.376
1566,2021-09-01,11:00,83.926,82.589
1567,2021-09-01,12:00,84.544,78.95
1568,2021-09-01,13:00,85.471,76.996
1569,2021-09-01,14:00,84.699,78.12
1570,2021-09-01,15:00,82.382,78.388
1571,2021-09-01,16:00,75.895,100
1572,2021-09-01,17:00,78.134,97.875
1573,2021-09-01,18:00,78.289,94.09
1574,2021-09-01,19:00,75.895,98.681
1575,2021-09-01,20:00,75.355,100
1576,2021-09-01,21:00,74.428,99.902
1577,2021-09-01,22:00,68.328,100
1578,2021-09-01,23:00,66.551,98.877
1579,2021-09-02,0:00,66.861,97.167
1580,2021-09-02,1:00,65.161,98.584
1581,2021-09-02,2:00,65.934,91.233
1582,2021-09-02,3:00,66.628,86.813
1583,2021-09-02,4:00,67.015,83.858
1584,2021-09-02,5:00,66.706,82.784
1585,2021-09-02,6:00,63.694,85.763
1586,2021-09-02,7:00,63.154,84.664
1587,2021-09-02,8:00,68.713,74.53
1588,2021-09-02,9:00,70.952,68.107
1589,2021-09-02,10:00,72.421,61.661
1590,2021-09-02,11:00,74.66,57.973
1591,2021-09-02,12:00,74.89,54.188
1592,2021-09-02,13:00,75.74,54.799
1593,2021-09-02,14:00,77.594,53.7
1594,2021-09-02,15:00,78.134,53.26
1595,2021-09-02,16:00,78.906,48.816
1596,2021-09-02,17:00,78.598,50.256
1597,2021-09-02,18:00,76.744,57.216
1598,2021-09-02,19:00,69.408,75.385
1599,2021-09-02,20:00,59.679,98.999
1600,2021-09-02,21:00,57.13,100
1601,2021-09-02,22:00,55.508,100
1602,2021-09-02,23:00,54.968,100
1603,2021-09-03,0:00,53.578,100
1604,2021-09-03,1:00,53.114,100
1605,2021-09-03,2:00,53.191,100
1606,2021-09-03,3:00,55.355,100
1607,2021-09-03,4:00,54.583,100
1608,2021-09-03,5:00,53.811,100
1609,2021-09-03,6:00,53.346,100
1610,2021-09-03,7:00,54.118,100
1611,2021-09-03,8:00,63.307,100
1612,2021-09-03,9:00,69.562,72.674
1613,2021-09-03,10:00,72.496,65.421
1614,2021-09-03,11:00,73.81,63.492
1615,2021-09-03,12:00,76.435,64.762
1616,2021-09-03,13:00,76.667,62.222
1617,2021-09-03,14:00,77.054,60.708
1618,2021-09-03,15:00,76.899,62.686
1619,2021-09-03,16:00,76.204,64.982
1620,2021-09-03,17:00,76.899,61.392
1621,2021-09-03,18:00,74.968,62.833
1622,2021-09-03,19:00,67.478,82.149
1623,2021-09-03,20:00,59.446,99.536
1624,2021-09-03,21:00,58.212,100
1625,2021-09-03,22:00,57.825,100
1626,2021-09-03,23:00,57.052,100
1627,2021-09-04,0:00,55.2,100
1628,2021-09-04,1:00,54.041,100
1629,2021-09-04,2:00,53.733,100
1630,2021-09-04,3:00,52.189,100
1631,2021-09-04,4:00,52.034,100
1632,2021-09-04,5:00,53.964,100
1633,2021-09-04,6:00,55.278,100
1634,2021-09-04,7:00,54.736,100
1635,2021-09-04,8:00,63.154,100
1636,2021-09-04,9:00,66.319,100
1637,2021-09-04,10:00,70.335,88.083
1638,2021-09-04,11:00,77.904,71.404
1639,2021-09-04,12:00,77.439,60.342
1640,2021-09-04,13:00,74.89,64.982
1641,2021-09-04,14:00,77.904,64.151
1642,2021-09-04,15:00,80.683,57.338
1643,2021-09-04,16:00,80.296,52.943
1644,2021-09-04,17:00,80.451,54.042
1645,2021-09-04,18:00,77.362,55.336
1646,2021-09-04,19:00,72.496,75.116
1647,2021-09-04,20:00,60.991,98.779
1648,2021-09-04,21:00,58.906,100
1649,2021-09-04,22:00,57.902,100
1650,2021-09-04,23:00,58.444,100
1651,2021-09-05,0:00,61.763,100
1652,2021-09-05,1:00,63,97.534
1653,2021-09-05,2:00,62.535,98.877
1654,2021-09-05,3:00,63,97.9
1655,2021-09-05,4:00,60.683,100
1656,2021-09-05,5:00,63.849,100
1657,2021-09-05,6:00,65.934,100
1658,2021-09-05,7:00,68.482,94.774
1659,2021-09-05,8:00,70.104,88.767
1660,2021-09-05,9:00,73.193,80.904
1661,2021-09-05,10:00,78.598,70.452
1662,2021-09-05,11:00,81.995,69.963
1663,2021-09-05,12:00,79.601,69.353
1664,2021-09-05,13:00,78.676,73.333
1665,2021-09-05,14:00,79.061,75.726
1666,2021-09-05,15:00,78.906,74.701
1667,2021-09-05,16:00,76.512,81.783
1668,2021-09-05,17:00,76.822,87.961
1669,2021-09-05,18:00,74.196,95.971
1670,2021-09-05,19:00,72.496,98.413
1671,2021-09-05,20:00,71.571,99.438
1672,2021-09-05,21:00,71.649,99.585
1673,2021-09-05,22:00,71.494,98.046
1674,2021-09-05,23:00,71.262,98.095
1675,2021-09-06,0:00,70.722,98.437
1676,2021-09-06,1:00,69.872,99.853
1677,2021-09-06,2:00,69.872,100
1678,2021-09-06,3:00,69.795,100
1679,2021-09-06,4:00,70.104,100
1680,2021-09-06,5:00,70.257,100
1681,2021-09-06,6:00,69.64,100
1682,2021-09-06,7:00,69.022,100
1683,2021-09-06,8:00,73.038,98.071
1684,2021-09-06,9:00,77.517,84.005
1685,2021-09-06,10:00,79.988,76.361
1686,2021-09-06,11:00,81.61,68.425
1687,2021-09-06,12:00,81.532,63.712
1688,2021-09-06,13:00,82.999,63.199
1689,2021-09-06,14:00,83.926,57.973
1690,2021-09-06,15:00,85.548,48.718
1691,2021-09-06,16:00,85.701,54.53
1692,2021-09-06,17:00,84.389,54.286
1693,2021-09-06,18:00,82.227,56.117
1694,2021-09-06,19:00,75.585,72.674
1695,2021-09-06,20:00,65.084,98.95
1696,2021-09-06,21:00,63.154,100
1697,2021-09-06,22:00,61.533,100
1698,2021-09-06,23:00,61.223,100
1699,2021-09-07,0:00,60.451,100
1700,2021-09-07,1:00,60.528,100
1701,2021-09-07,2:00,59.679,100
1702,2021-09-07,3:00,58.984,100
1703,2021-09-07,4:00,59.524,100
1704,2021-09-07,5:00,58.521,100
1705,2021-09-07,6:00,58.674,100
1706,2021-09-07,7:00,58.906,100
1707,2021-09-07,8:00,70.876,100
1708,2021-09-07,9:00,78.984,86.056
1709,2021-09-07,10:00,81.61,70.012
1710,2021-09-07,11:00,82.15,69.206
1711,2021-09-07,12:00,82.382,61.807
1712,2021-09-07,13:00,82.15,66.447
1713,2021-09-07,14:00,83.539,63.736
1714,2021-09-07,15:00,85.933,58.168
1715,2021-09-07,16:00,85.471,57.241
1716,2021-09-07,17:00,84.466,54.774
1717,2021-09-07,18:00,81.84,58.486
1718,2021-09-07,19:00,75.74,68.034
1719,2021-09-07,20:00,70.489,78.73
1720,2021-09-07,21:00,68.56,85.25
1721,2021-09-07,22:00,67.401,89.695
1722,2021-09-07,23:00,68.635,89.499
1723,2021-09-08,0:00,67.71,91.697
1724,2021-09-08,1:00,66.011,93.065
1725,2021-09-08,2:00,67.863,90.452
1726,2021-09-08,3:00,66.783,95.433
1727,2021-09-08,4:00,65.007,98.608
1728,2021-09-08,5:00,65.624,100
1729,2021-09-08,6:00,65.007,100
1730,2021-09-08,7:00,68.095,100
1731,2021-09-08,8:00,76.977,86.716
1732,2021-09-08,9:00,80.915,80.708
1733,2021-09-08,10:00,84.389,76.459
1734,2021-09-08,11:00,85.316,72.601
1735,2021-09-08,12:00,85.933,71.77
1736,2021-09-08,13:00,83.849,74.554
1737,2021-09-08,14:00,86.32,74.139
1738,2021-09-08,15:00,86.088,73.748
1739,2021-09-08,16:00,82.072,81.245
1740,2021-09-08,17:00,81.61,82.32
1741,2021-09-08,18:00,83.077,78.462
1742,2021-09-08,19:00,76.744,78.242
1743,2021-09-08,20:00,73.423,87.448
1744,2021-09-08,21:00,72.806,94.701
1745,2021-09-08,22:00,73.578,97.534
1746,2021-09-08,23:00,73.965,92.405
1747,2021-09-09,0:00,74.968,93.846
1748,2021-09-09,1:00,75.045,93.26
1749,2021-09-09,2:00,72.961,88.132
1750,2021-09-09,3:00,68.713,99.976
1751,2021-09-09,4:00,68.328,100
1752,2021-09-09,5:00,67.863,100
1753,2021-09-09,6:00,67.168,100
1754,2021-09-09,7:00,67.168,100
1755,2021-09-09,8:00,67.863,100
1756,2021-09-09,9:00,68.482,100
1757,2021-09-09,10:00,69.255,100
1758,2021-09-09,11:00,69.255,99.756
1759,2021-09-09,12:00,69.485,99.536
1760,2021-09-09,13:00,70.567,98.144
1761,2021-09-09,14:00,73.038,89.475
1762,2021-09-09,15:00,73.346,87.692
1763,2021-09-09,16:00,74.66,82.662
1764,2021-09-09,17:00,72.111,87.888
1765,2021-09-09,18:00,74.118,85.568
1766,2021-09-09,19:00,71.724,93.797
1767,2021-09-09,20:00,66.011,100
1768,2021-09-09,21:00,64.621,100
1769,2021-09-09,22:00,64.467,89.304
1770,2021-09-09,23:00,60.219,100
1771,2021-09-10,0:00,62.767,93.284
1772,2021-09-10,1:00,59.833,99.194
1773,2021-09-10,2:00,63.617,90.159
1774,2021-09-10,3:00,62.767,88.889
1775,2021-09-10,4:00,61.84,89.182
1776,2021-09-10,5:00,61.223,88.303
1777,2021-09-10,6:00,59.679,90.818
1778,2021-09-10,7:00,61.378,89.353
1779,2021-09-10,8:00,68.405,74.164
1780,2021-09-10,9:00,69.949,73.358
1781,2021-09-10,10:00,72.421,70.061
1782,2021-09-10,11:00,73.656,71.306
1783,2021-09-10,12:00,74.118,63.614
1784,2021-09-10,13:00,74.583,64.127
1785,2021-09-10,14:00,74.89,61.123
1786,2021-09-10,15:00,77.207,57.875
1787,2021-09-10,16:00,76.899,54.066
1788,2021-09-10,17:00,75.972,55.067
1789,2021-09-10,18:00,71.649,64.518
1790,2021-09-10,19:00,64.002,84.005
1791,2021-09-10,20:00,56.59,99.78
1792,2021-09-10,21:00,54.891,100
1793,2021-09-10,22:00,53.886,100
1794,2021-09-10,23:00,53.114,100
1795,2021-09-11,0:00,52.189,100
1796,2021-09-11,1:00,51.879,100
1797,2021-09-11,2:00,51.57,100
1798,2021-09-11,3:00,51.57,100
1799,2021-09-11,4:00,52.034,100
1800,2021-09-11,5:00,51.57,100
1801,2021-09-11,6:00,51.879,100
1802,2021-09-11,7:00,52.497,100
1803,2021-09-11,8:00,65.471,100
1804,2021-09-11,9:00,74.737,89.768
1805,2021-09-11,10:00,77.826,69.011
1806,2021-09-11,11:00,78.676,69.035
1807,2021-09-11,12:00,79.138,70.379
1808,2021-09-11,13:00,80.143,61.392
1809,2021-09-11,14:00,79.678,60.684
1810,2021-09-11,15:00,79.524,56.435
1811,2021-09-11,16:00,80.22,56.899
1812,2021-09-11,17:00,78.829,54.725
1813,2021-09-11,18:00,76.435,60.098
1814,2021-09-11,19:00,70.567,72.43
1815,2021-09-11,20:00,65.934,84.64
1816,2021-09-11,21:00,64.389,91.013
1817,2021-09-11,22:00,62.69,95.946
1818,2021-09-11,23:00,63,96.679
1819,2021-09-12,0:00,63.385,95.311
1820,2021-09-12,1:00,63.849,94.188
1821,2021-09-12,2:00,67.941,85.006
1822,2021-09-12,3:00,68.405,83.321
1823,2021-09-12,4:00,69.022,80.22
1824,2021-09-12,5:00,68.25,81.538
1825,2021-09-12,6:00,67.863,83.614
1826,2021-09-12,7:00,66.628,87.009
1827,2021-09-12,8:00,70.489,80.781
1828,2021-09-12,9:00,73.578,74.53
1829,2021-09-12,10:00,76.512,72.137
1830,2021-09-12,11:00,78.598,68.889
1831,2021-09-12,12:00,80.373,71.624
1832,2021-09-12,13:00,80.992,70.427
1833,2021-09-12,14:00,82.999,65.421
1834,2021-09-12,15:00,83.232,57.216
1835,2021-09-12,16:00,84.466,60.073
1836,2021-09-12,17:00,82.305,64.835
1837,2021-09-12,18:00,80.065,69.255
1838,2021-09-12,19:00,76.359,76.874
1839,2021-09-12,20:00,72.266,87.277
1840,2021-09-12,21:00,71.029,92.063
1841,2021-09-12,22:00,73.81,88.816
1842,2021-09-12,23:00,74.428,87.473
1843,2021-09-13,0:00,73.423,88.278
1844,2021-09-13,1:00,72.421,91.233
1845,2021-09-13,2:00,73.346,89.451
1846,2021-09-13,3:00,72.266,91.941
1847,2021-09-13,4:00,71.262,95.653
1848,2021-09-13,5:00,70.027,96.288
1849,2021-09-13,6:00,67.323,99.023
1850,2021-09-13,7:00,70.567,97.9
1851,2021-09-13,8:00,76.744,86.3
1852,2021-09-13,9:00,81.145,73.114
1853,2021-09-13,10:00,85.701,69.328
1854,2021-09-13,11:00,86.706,69.646
1855,2021-09-13,12:00,87.4,63.175
1856,2021-09-13,13:00,88.405,64.298
1857,2021-09-13,14:00,89.949,64.664
1858,2021-09-13,15:00,90.644,61.954
1859,2021-09-13,16:00,89.794,61.709
1860,2021-09-13,17:00,88.79,64.347
1861,2021-09-13,18:00,82.845,76.581
1862,2021-09-13,19:00,78.521,89.939
1863,2021-09-13,20:00,71.339,99.243
1864,2021-09-13,21:00,69.177,100
1865,2021-09-13,22:00,68.868,100
1866,2021-09-13,23:00,68.173,100
1867,2021-09-14,0:00,68.018,100
1868,2021-09-14,1:00,69.795,100
1869,2021-09-14,2:00,66.938,100
1870,2021-09-14,3:00,66.474,100
1871,2021-09-14,4:00,65.856,100
1872,2021-09-14,5:00,65.084,100
1873,2021-09-14,6:00,65.084,100
1874,2021-09-14,7:00,65.007,100
1875,2021-09-14,8:00,72.574,100
1876,2021-09-14,9:00,78.751,91.893
1877,2021-09-14,10:00,85.161,75.092
1878,2021-09-14,11:00,86.706,72.088
1879,2021-09-14,12:00,88.56,68.278
1880,2021-09-14,13:00,87.865,64.64
1881,2021-09-14,14:00,91.107,65.128
1882,2021-09-14,15:00,88.714,62.369
1883,2021-09-14,16:00,89.022,60.562
1884,2021-09-14,17:00,87.015,68.718
1885,2021-09-14,18:00,83.462,72.357
1886,2021-09-14,19:00,76.512,86.911
1887,2021-09-14,20:00,74.041,91.77
1888,2021-09-14,21:00,74.273,93.016
1889,2021-09-14,22:00,74.118,93.968
1890,2021-09-14,23:00,73.038,95.849
1891,2021-09-15,0:00,72.034,98.608
1892,2021-09-15,1:00,71.107,100
1893,2021-09-15,2:00,71.494,100
1894,2021-09-15,3:00,72.111,100
1895,2021-09-15,4:00,72.111,100
1896,2021-09-15,5:00,72.189,95.824
1897,2021-09-15,6:00,70.567,97.094
1898,2021-09-15,7:00,69.872,99.414
1899,2021-09-15,8:00,75.663,89.499
1900,2021-09-15,9:00,81.687,79.072
1901,2021-09-15,10:00,84.776,73.04
1902,2021-09-15,11:00,86.011,68.034
1903,2021-09-15,12:00,87.865,68.449
1904,2021-09-15,13:00,88.405,61.612
1905,2021-09-15,14:00,87.246,63.37
1906,2021-09-15,15:00,87.478,64.005
1907,2021-09-15,16:00,87.246,63.199
1908,2021-09-15,17:00,83.772,72.21
1909,2021-09-15,18:00,83.926,74.09
1910,2021-09-15,19:00,78.521,81.319
1911,2021-09-15,20:00,76.05,89.255
1912,2021-09-15,21:00,75.972,93.651
1913,2021-09-15,22:00,75.585,94.383
1914,2021-09-15,23:00,75.585,95.629
1915,2021-09-16,0:00,75.045,97.607
1916,2021-09-16,1:00,73.501,99.389
1917,2021-09-16,2:00,74.273,99.292
1918,2021-09-16,3:00,73.578,100
1919,2021-09-16,4:00,72.651,100
1920,2021-09-16,5:00,70.722,100
1921,2021-09-16,6:00,72.496,100
1922,2021-09-16,7:00,72.034,99.658
1923,2021-09-16,8:00,72.343,97.68
1924,2021-09-16,9:00,74.968,94.31
1925,2021-09-16,10:00,78.444,87.253
1926,2021-09-16,11:00,80.22,83.663
1927,2021-09-16,12:00,83.772,79.267
1928,2021-09-16,13:00,84.389,78.242
1929,2021-09-16,14:00,82.227,81.978
1930,2021-09-16,15:00,73.423,99.267
1931,2021-09-16,16:00,72.189,100
1932,2021-09-16,17:00,73.578,99.707
1933,2021-09-16,18:00,70.335,99.072
1934,2021-09-16,19:00,70.257,100
1935,2021-09-16,20:00,70.18,100
1936,2021-09-16,21:00,71.029,100
1937,2021-09-16,22:00,70.952,100
1938,2021-09-16,23:00,71.494,100
1939,2021-09-17,0:00,71.262,100
1940,2021-09-17,1:00,71.029,100
1941,2021-09-17,2:00,71.029,100
1942,2021-09-17,3:00,71.262,100
1943,2021-09-17,4:00,70.799,100
1944,2021-09-17,5:00,70.644,100
1945,2021-09-17,6:00,70.876,100
1946,2021-09-17,7:00,70.876,100
1947,2021-09-17,8:00,71.184,100
1948,2021-09-17,9:00,72.111,100
1949,2021-09-17,10:00,73.965,98.266
1950,2021-09-17,11:00,74.968,96.85
1951,2021-09-17,12:00,75.432,93.138
1952,2021-09-17,13:00,76.977,89.915
1953,2021-09-17,14:00,79.371,85.885
1954,2021-09-17,15:00,80.143,81.026
1955,2021-09-17,16:00,78.521,82.662
1956,2021-09-17,17:00,77.517,85.812
1957,2021-09-17,18:00,76.05,89.597
1958,2021-09-17,19:00,73.81,92.552
1959,2021-09-17,20:00,72.343,97.534
1960,2021-09-17,21:00,70.722,99.585
1961,2021-09-17,22:00,69.872,99.096
1962,2021-09-17,23:00,67.633,100
1963,2021-09-18,0:00,66.396,100
1964,2021-09-18,1:00,64.699,100
1965,2021-09-18,2:00,65.161,100
1966,2021-09-18,3:00,67.633,100
1967,2021-09-18,4:00,68.482,100
1968,2021-09-18,5:00,65.701,100
1969,2021-09-18,6:00,63.772,100
1970,2021-09-18,7:00,66.706,100
1971,2021-09-18,8:00,69.562,100
1972,2021-09-18,9:00,76.435,87.619
1973,2021-09-18,10:00,81.378,77.192
1974,2021-09-18,11:00,80.22,79.707
1975,2021-09-18,12:00,83.539,72.894
1976,2021-09-18,13:00,81.3,78.828
1977,2021-09-18,14:00,84.776,72.186
1978,2021-09-18,15:00,86.938,70.696
1979,2021-09-18,16:00,86.938,65.788
1980,2021-09-18,17:00,88.095,63.101
1981,2021-09-18,18:00,83.617,73.358
1982,2021-09-18,19:00,74.118,95.311
1983,2021-09-18,20:00,69.562,100
1984,2021-09-18,21:00,68.095,100
1985,2021-09-18,22:00,66.783,100
1986,2021-09-18,23:00,65.394,100
1987,2021-09-19,0:00,64.929,100
1988,2021-09-19,1:00,65.316,100
1989,2021-09-19,2:00,65.316,100
