"","hour","jdate","activity","act2","Wind_speed_max_m.s","Wind_speed_avg_m.s","Rain_Accumulation_mm","Rain_Duration_s","delta.air","Air_Pressure_pascal","Air_Temperature_C","Relative_Humidity_pct","rain.log","air2","delta.air2","deltaair2.log","deltaair2.cube","wind.avg2","rh2"
"243",3,239,6.66666666666667,2.66666666666667,2.01833333333333,1.76833333333333,0,0,-0.833333333333333,101144.166666667,23.725,86.47,-6.90775527898214,101181.166666667,-37,NA,NA,3.12700277777778,7477.0609
"244",3,240,42.6,33,1.89666666666667,1.22166666666667,0,0,0.166666666666667,101233,22.5716666666667,93.02,-6.90775527898214,101233.666666667,-0.666666666671517,NA,NA,1.49246944444444,8652.7204
"245",3,241,6.4,5.6,2.87666666666667,1.61333333333333,0,0,0,101479.166666667,21.54,87.565,-6.90775527898214,101483,-3.83333333332848,NA,NA,2.60284444444444,7667.629225
"246",3,242,8.6,11.8,1.465,1.22333333333333,0,0,-0.666666666666667,100860.666666667,22.5666666666667,89.365,-6.90775527898214,100899.5,-38.8333333333285,NA,NA,1.49654444444444,7986.103225
"247",3,243,19.6,19.8,2.92833333333333,1.99666666666667,0,0,-0.333333333333333,100248.666666667,22.1,89.9383333333333,-6.90775527898214,100283,-34.3333333333285,NA,NA,3.98667777777778,8088.90380277778
"248",3,244,12.8,11.8,5.12333333333333,2.92333333333333,0,0,0,99963,26.0616666666667,86.4666666666667,-6.90775527898214,99995,-32,NA,NA,8.54587777777778,7476.48444444445
"249",3,245,3.5,3.5,6.16333333333333,3.30166666666667,0,0,1.5,100112,18.4266666666667,74.3916666666667,-6.90775527898214,100015,97,4.57472128772859,4.59470089220704,10.9010027777778,5534.12006944444
"250",3,246,12.4,10.8,2.73166666666667,1.925,0,0,0,101005.833333333,16.34,78.1366666666667,-6.90775527898214,100978,27.8333333333285,3.32627027068684,3.03055199974598,3.705625,6105.33867777778
"251",3,247,10.4,13,2.67,2.09666666666667,0,0,0,101101.333333333,15.8616666666667,78.4116666666667,-6.90775527898214,101105,-3.66666666667152,NA,NA,4.39601111111111,6148.38946944444
"252",3,248,9,11.4,3.86833333333333,2.57333333333333,0,0,-1.16666666666667,100513.333333333,19.5566666666667,81.7583333333333,-6.90775527898214,100572.666666667,-59.333333333343,NA,NA,6.62204444444444,6684.42506944445
"253",3,249,1,10.75,3.335,2.07666666666667,0.32,760,0.166666666666667,100324.666666667,20.83,91.0933333333333,6.63331974906898,100327.833333333,-3.16666666665697,NA,NA,4.31254444444444,8297.99537777778
"254",3,250,9.6,15.8,2.88166666666667,2.12,0,0,0.666666666666667,100759.333333333,19.005,74.0766666666667,-6.90775527898214,100727.333333333,32,3.46576715231146,3.1748021039364,4.4944,5487.35254444444
"255",3,251,47.75,45,3.49166666666667,2.34166666666667,0,0,-0.833333333333333,100529,20.0766666666667,82.4566666666667,-6.90775527898214,100574,-45,NA,NA,5.48340277777778,6799.10187777778
"256",3,252,19.3333333333333,72.3333333333333,2.25166666666667,1.38666666666667,2.23933333333333,767.666666666667,-0.166666666666667,100165.166666667,20.0133333333333,91.885,6.64335691380045,100178,-12.8333333333285,NA,NA,1.92284444444444,8442.853225
"257",3,256,80.25,124.5,2.68666666666667,1.88666666666667,0.05,50,0.166666666666667,101178.333333333,21.655,82.0883333333333,3.91204300522815,101175.333333333,3,1.09894556645823,1.44224957030741,3.55951111111111,6738.49446944444
"258",3,257,72.25,152.666666666667,1.87333333333333,1.61333333333333,0,0,-0.166666666666667,101079,23.54,76.035,-6.90775527898214,101088.333333333,-9.33333333332848,NA,NA,2.60284444444444,5781.321225
"259",3,258,30.75,49,4.86166666666667,2.76666666666667,0,0,-0.333333333333333,100760,23.2233333333333,79.675,-6.90775527898214,100771.833333333,-11.8333333333285,NA,NA,7.65444444444444,6348.105625
"260",3,259,10,19.25,2.45333333333333,1.49166666666667,0,0,0.333333333333333,101023.166666667,22.225,85.1383333333333,-6.90775527898214,100996.333333333,26.833333333343,3.28968216214311,2.99381441544094,2.22506944444444,7248.53580277778
"261",3,260,13,15.8,3.93333333333333,2.24666666666667,0,0,0,101359.833333333,22.2016666666667,89.065,-6.90775527898214,101375.666666667,-15.833333333343,NA,NA,5.04751111111111,7932.574225
"262",3,261,7,6,1.66833333333333,1.18666666666667,0,0,0.333333333333333,101207.666666667,20.5783333333333,92.7366666666667,-6.90775527898214,101199.333333333,8.33333333334303,2.12038352900183,2.02740066519192,1.40817777777778,8600.08934444444
"263",3,262,8.2,7.8,3.73833333333333,2.22166666666667,0,0,0.666666666666667,101190.666666667,22.3166666666667,82.2566666666667,-6.90775527898214,101177.833333333,12.833333333343,2.55212387166854,2.34124299834462,4.93580277777778,6766.15921111111
"264",3,263,9.2,10,0.786666666666667,0.661666666666667,0,0,0,101684.666666667,19.1233333333333,78.65,-6.90775527898214,101682.5,2.16666666667152,0.773651320221143,1.29398934611035,0.437802777777778,6185.8225
"265",3,264,9,12.8,4.43333333333333,2.77333333333333,0,0,-0.333333333333333,101769.166666667,20.1933333333333,77.9733333333333,-6.90775527898214,101796.666666667,-27.5,NA,NA,7.69137777777778,6079.84071111111
"266",3,265,56,77.4,3.93666666666667,2.4,0,0,-0.666666666666667,101180.833333333,22.0983333333333,91.2283333333333,-6.90775527898214,101235.833333333,-55,NA,NA,5.76,8322.60880277778
"267",3,266,16.8,30,11.265,5.795,0.153,82.8333333333333,-1.16666666666667,100077.166666667,24.4066666666667,83.4,4.41684262923031,100170.5,-93.3333333333285,NA,NA,33.582025,6955.56
"268",3,267,11,8,2.28333333333333,1.59333333333333,0,0,0.833333333333333,101003.833333333,13.195,78.6683333333333,-6.90775527898214,100945.166666667,58.666666666657,4.07188875167915,3.88565112216742,2.53871111111111,6188.70666944444
"269",3,268,3.6,5.6,2.14333333333333,1.90666666666667,0,0,0,101108,15.2666666666667,64.3383333333333,-6.90775527898214,101110.666666667,-2.66666666667152,NA,NA,3.63537777777778,4139.42113611111
"270",3,269,17.8,17.6,6.13833333333333,3.35666666666667,0,0,0.833333333333333,100750.5,16.0866666666667,74.4883333333333,-6.90775527898214,100729.666666667,20.8333333333285,3.03660226692205,2.75160604074531,11.2672111111111,5548.51180277778
"271",3,270,5,6.6,2.965,2.45,0,0,0.166666666666667,101042.833333333,15.0516666666667,70.685,-6.90775527898214,101041.833333333,1,0.000999500333083423,1,6.0025,4996.369225
"272",4,239,4.66666666666667,6.66666666666667,1.78666666666667,1.60166666666667,0,0,0,101117.833333333,23.8566666666667,83.8866666666667,-6.90775527898214,101144.166666667,-26.333333333343,NA,NA,2.56533611111111,7036.97284444445
"273",4,240,41.8,42.6,1.56,1.05666666666667,0,0,0.833333333333333,101265.666666667,22.76,93.165,-6.90775527898214,101233,32.6666666666715,3.48638580177896,3.19669798277422,1.11654444444444,8679.717225
"274",4,241,5.2,6.4,2.63833333333333,1.525,0,0,1,101491.166666667,21.58,87.8,-6.90775527898214,101479.166666667,12,2.4849899796493,2.28942848510666,2.325625,7708.84
"275",4,242,12.4,8.6,2.61166666666667,2.135,0,0,-0.166666666666667,100846.5,22.2166666666667,89.62,-6.90775527898214,100860.666666667,-14.1666666666715,NA,NA,4.558225,8031.7444
"276",4,243,20.4,19.6,3.15166666666667,2.2,0,0,0.333333333333333,100248.666666667,22.3683333333333,87.7,-6.90775527898214,100248.666666667,0,-6.90775527898214,0,4.84,7691.29
"277",4,244,6,12.8,3.44166666666667,2.105,0,0,-0.166666666666667,99968.6666666667,26.0366666666667,86.4666666666667,-6.90775527898214,99963,5.66666666667152,1.73477751040809,1.78282708041363,4.431025,7476.48444444445
"278",4,245,12,3.5,5.05666666666667,2.84166666666667,0,0,2,100210.5,17.585,74.8566666666667,-6.90775527898214,100112,98.5,4.59006670041077,4.6182638729486,8.07506944444444,5603.52054444444
"279",4,246,11.6,12.4,3.20833333333333,2.14166666666667,0,0,1,101029,15.4616666666667,81.8933333333333,-6.90775527898214,101005.833333333,23.1666666666715,3.14275762843887,2.85071969786387,4.58673611111111,6706.51804444444
"280",4,247,7.8,10.4,2.465,1.91833333333333,0,0,0.5,101130.833333333,15.6383333333333,78.6116666666667,-6.90775527898214,101101.333333333,29.5,3.38442416107632,3.08987330293282,3.68000277777778,6179.79413611111
"281",4,248,14.6,9,4.46666666666667,2.81666666666667,0,0,-0.666666666666667,100444.833333333,19.685,79.6483333333333,-6.90775527898214,100513.333333333,-68.5,NA,NA,7.93361111111111,6343.85700277778
"282",4,249,1,1,2.99666666666667,1.86333333333333,0.32,760,0.333333333333333,100346.166666667,20.75,90.7833333333333,6.63331974906898,100324.666666667,21.5,3.06809944567989,2.78064888326062,3.47201111111111,8241.61361111111
"283",4,250,9.6,9.6,2.72833333333333,2.01,0,0,0.666666666666667,100798.833333333,18.795,74.855,-6.90775527898214,100759.333333333,39.5,3.67632598804232,3.40564230384454,4.0401,5603.271025
"284",4,251,57.75,47.75,3.99166666666667,2.42666666666667,0,0,0,100508,19.9833333333333,84.8583333333333,-6.90775527898214,100529,-21,NA,NA,5.88871111111111,7200.93673611111
"285",4,252,28,19.3333333333333,1.79166666666667,1.16166666666667,2.27,890,-0.833333333333333,100129,19.9466666666667,92.4566666666667,6.79122258632106,100165.166666667,-36.1666666666715,NA,NA,1.34946944444444,8548.23521111111
"286",4,256,99.25,80.25,3.28,2.28666666666667,0.05,50,0.5,101191.666666667,21.49,81.68,3.91204300522815,101178.333333333,13.333333333343,2.59034216263419,2.37126220299395,5.22884444444444,6671.6224
"287",4,257,35.5,72.25,1.37833333333333,1.10166666666667,0,0,0.166666666666667,101075.666666667,22.5533333333333,81.0716666666667,-6.90775527898214,101079,-3.33333333332848,NA,NA,1.21366944444444,6572.61513611111
"288",4,258,35.75,30.75,5.09833333333333,2.83666666666667,0,0,-0.166666666666667,100739,23.005,78.1416666666667,-6.90775527898214,100760,-21,NA,NA,8.04667777777778,6106.12006944444
"289",4,259,8.5,10,3.70166666666667,1.97,0,0,1,101067.333333333,22.0833333333333,81.8566666666667,-6.90775527898214,101023.166666667,44.166666666657,3.78799299801107,3.53480022949432,3.8809,6700.51387777778
"290",4,260,6,13,3.57166666666667,1.885,0,0,1.16666666666667,101392.833333333,22.3,88.5616666666667,-6.90775527898214,101359.833333333,33,3.49653786403766,3.20753432999583,3.553225,7843.16880277778
"291",4,261,8.75,7,2,1.535,0,0,0.166666666666667,101223.666666667,20.1483333333333,93.0133333333333,-6.90775527898214,101207.666666667,16,2.77265122028674,2.51984209978975,2.356225,8651.48017777778
"292",4,262,6,8.2,3.705,2.09833333333333,0,0,1.33333333333333,101250,21.885,80.975,-6.90775527898214,101190.666666667,59.3333333333285,4.08318811541445,3.90031409552974,4.40300277777778,6556.950625
"293",4,263,12.2,9.2,1.45833333333333,1.25833333333333,0,0,0.166666666666667,101693.333333333,18.8883333333333,78.2916666666667,-6.90775527898214,101684.666666667,8.66666666665697,2.15959962731135,2.05408004924891,1.58340277777778,6129.58506944445
"294",4,264,10,9,3.605,2.41,0,0,0.333333333333333,101778.333333333,20.055,79.8716666666667,-6.90775527898214,101769.166666667,9.16666666665697,2.21568280096247,2.09284539273908,5.8081,6379.48313611111
"295",4,265,33.8,56,3.97833333333333,2.36,0,0,-0.5,101144.333333333,22.4183333333333,90.5116666666667,-6.90775527898214,101180.833333333,-36.5,NA,NA,5.5696,8192.36180277778
"296",4,266,2.5,16.8,10.94,5.52,2.24466666666667,1230.66666666667,0.333333333333333,100062,23.53,90.45,7.11531211952202,100077.166666667,-15.1666666666715,NA,NA,30.4704,8181.2025
"297",4,267,11.8,11,2.19,1.72,0,0,1,101065,12.7183333333333,80.3066666666667,-6.90775527898214,101003.833333333,61.1666666666715,4.1136187274668,3.94007907514498,2.9584,6449.16071111111
"298",4,268,4.2,3.6,1.76333333333333,1.58166666666667,0,0,-0.333333333333333,101099,15.1333333333333,64.435,-6.90775527898214,101108,-9,NA,NA,2.50166944444444,4151.869225
"299",4,269,16.4,17.8,4.44166666666667,2.70166666666667,0,0,0.5,100787.666666667,15.3833333333333,76.875,-6.90775527898214,100750.5,37.1666666666715,3.61543920769984,3.33721769398681,7.29900277777778,5909.765625
"300",4,270,8.4,5,3.03,2.5,0,0,0.5,101068.833333333,14.7116666666667,72.11,-6.90775527898214,101042.833333333,26,3.25813499882032,2.96249606840737,6.25,5199.8521
"301",5,239,7,4.66666666666667,1.30166666666667,1.16833333333333,0,0,0.833333333333333,101148.666666667,23.7,84.555,-6.90775527898214,101117.833333333,30.833333333343,3.4286287877571,3.13574081862382,1.36500277777778,7149.548025
"302",5,240,12.4,41.8,1.61833333333333,1.16166666666667,0,0,0.833333333333333,101307.833333333,22.9366666666667,93.3116666666667,-6.90775527898214,101265.666666667,42.166666666657,3.74165373463305,3.4806184951981,1.34946944444444,8707.06713611111
"303",5,241,9.33333333333333,5.2,2.53833333333333,1.43666666666667,0,0,0.166666666666667,101516.833333333,21.4916666666667,88.3066666666667,-6.90775527898214,101491.166666667,25.666666666657,3.2452320934652,2.94978133653226,2.06401111111111,7798.06737777778
"304",5,242,7.8,12.4,2.48333333333333,2.06666666666667,0,0,0.166666666666667,100849.333333333,22.4166666666667,89.2233333333333,-6.90775527898214,100846.5,2.83333333332848,1.04180675373383,1.41503079146178,4.27111111111111,7960.80321111111
"305",5,243,9.4,20.4,2.68,1.845,0,0,0.5,100289.666666667,22.375,86.9166666666667,-6.90775527898214,100248.666666667,41,3.71359645665077,3.44821724038273,3.404025,7554.50694444445
"306",5,244,6,6,2.14333333333333,1.41166666666667,0,0,-0.166666666666667,99954.5,25.3283333333333,86.015,-6.90775527898214,99968.6666666667,-14.1666666666715,NA,NA,1.99280277777778,7398.580225
"307",5,245,14.6,12,5.21666666666667,2.96,0,0,1.66666666666667,100318.5,16.7316666666667,76.1033333333333,-6.90775527898214,100210.5,108,4.68214048634061,4.7622031559046,8.7616,5791.71734444445
"308",5,246,16,11.6,3.50666666666667,2.16,0,0,1.16666666666667,101092.333333333,14.8483333333333,81.725,-6.90775527898214,101029,63.3333333333285,4.14842757284133,3.98606260476773,4.6656,6678.975625
"309",5,247,9.4,7.8,2.53166666666667,1.87333333333333,0,0,0.5,101153.666666667,15.5533333333333,78.97,-6.90775527898214,101130.833333333,22.833333333343,3.12826525126193,2.83698107644126,3.50937777777778,6236.2609
"310",5,248,10.6,14.6,4.22,2.46166666666667,0,0,0.5,100441.833333333,20.1866666666667,75.145,-6.90775527898214,100444.833333333,-3,NA,NA,6.05980277777778,5646.771025
"311",5,249,3,1,3.03166666666667,1.98666666666667,0.32,760,1.33333333333333,100383.166666667,20.5166666666667,90.9083333333333,6.63331974906898,100346.166666667,37,3.61094493930603,3.33222185164595,3.94684444444444,8264.32506944444
"312",5,250,16.6,9.6,2.62333333333333,1.96,0,0,0.666666666666667,100843.666666667,18.3583333333333,76.2483333333333,-6.90775527898214,100798.833333333,44.833333333343,3.80297421495797,3.55249664573895,3.8416,5813.80833611111
"313",5,251,56.75,57.75,5.04,2.93666666666667,0,0,0,100516.166666667,20.2733333333333,85.895,-6.90775527898214,100508,8.16666666667152,2.10018327036649,2.01379353932716,8.62401111111111,7377.951025
"314",5,252,5.5,28,1.58333333333333,1.03666666666667,2.32283333333333,949.166666666667,1,100159.166666667,20.235,91.4416666666667,6.85558546020842,100129,30.1666666666715,3.40677071065978,3.11297601718708,1.07467777777778,8361.57840277778
"315",5,256,28.25,99.25,4.005,2.80333333333333,0.05,50,0.333333333333333,101216.166666667,21.725,79.1883333333333,3.91204300522815,101191.666666667,24.5,3.19871393304425,2.90439286678185,7.85867777777778,6270.79213611111
"316",5,257,31,35.5,1.33166666666667,1.08,0,0,0,101095,22.0316666666667,86.7583333333333,-6.90775527898214,101075.666666667,19.3333333333285,2.96188244467834,2.68391596039957,1.1664,7527.00840277778
"317",5,258,28,35.75,5.06166666666667,2.97833333333333,0,0,0.166666666666667,100743.333333333,22.4866666666667,79.1283333333333,-6.90775527898214,100739,4.33333333332848,1.46656781139995,1.63032441550231,8.87046944444445,6261.29313611111
"318",5,259,7.75,8.5,3.7,2.095,0,0,0.833333333333333,101124.5,21.6716666666667,84.5266666666667,-6.90775527898214,101067.333333333,57.1666666666715,4.04598847049634,3.85224845704384,4.389025,7144.75737777778
"319",5,260,18.6,6,3.59666666666667,1.795,0,0,0.666666666666667,101450.833333333,22.2283333333333,88.335,-6.90775527898214,101392.833333333,58,4.0604602517771,3.8708766406278,3.222025,7803.072225
"320",5,261,11.6,8.75,1.51,1.17833333333333,0,0,1,101263.833333333,19.8616666666667,93.3466666666667,-6.90775527898214,101223.666666667,40.166666666657,3.69306236021801,3.42469524463775,1.38846944444444,8713.60017777778
"321",5,262,7,6,3.42833333333333,1.88,0,0,1.16666666666667,101328.166666667,21.1833333333333,84.0133333333333,-6.90775527898214,101250,78.1666666666715,4.35885609231343,4.27569972093227,3.5344,7058.24017777778
"322",5,263,9.6,12.2,1.34333333333333,1.04166666666667,0,0,1.16666666666667,101742,17.875,85.7233333333333,-6.90775527898214,101693.333333333,48.6666666666715,3.88501488077443,3.65098907746547,1.08506944444444,7348.48987777778
"323",5,264,11.6,10,4.16166666666667,2.98666666666667,0,0,0.166666666666667,101797.666666667,19.93,81.7316666666667,-6.90775527898214,101778.333333333,19.333333333343,2.9618824446791,2.68391596040024,8.92017777777778,6680.06533611111
"324",5,265,40.2,33.8,4.335,2.635,0,0,-0.666666666666667,101111.5,22.6216666666667,89.4616666666667,-6.90775527898214,101144.333333333,-32.8333333333285,NA,NA,6.943225,8003.38980277778
"325",5,266,1.33333333333333,2.5,8.80833333333333,4.46833333333333,2.49983333333333,1412.66666666667,0.5,100073.666666667,23.9183333333333,88.39,7.25323515804096,100062,11.6666666666715,2.45682148343417,2.2680307053181,19.9660027777778,7812.7921
"326",5,267,9.8,11.8,2.37166666666667,1.70833333333333,0,0,0.666666666666667,101108,12.3766666666667,79.8316666666667,-6.90775527898214,101065,43,3.7612233712371,3.50339806038672,2.91840277777778,6373.09500277778
"327",5,268,5.6,4.2,2.53666666666667,2.155,0,0,0.333333333333333,101095,13.6466666666667,71.3933333333333,-6.90775527898214,101099,-4,NA,NA,4.644025,5097.00804444444
"328",5,269,20.2,16.4,3.77666666666667,2.36,0,0,1.16666666666667,100842.833333333,14.4683333333333,80.4033333333333,-6.90775527898214,100787.666666667,55.166666666657,4.01037703287276,3.80678995323445,5.5696,6464.69601111111
"329",5,270,6.6,8.4,3.25666666666667,2.30333333333333,0,0,0.666666666666667,101110,14.5883333333333,73.19,-6.90775527898214,101068.833333333,41.1666666666715,3.71765315860298,3.45288330458705,5.30534444444444,5356.7761
"330",6,239,2.5,7,1.88333333333333,1.59833333333333,0,0,0.333333333333333,101183.666666667,24.36,82.24,-6.90775527898214,101148.666666667,35,3.55537663250983,3.27106631018859,2.55466944444444,6763.4176
"331",6,240,6.6,12.4,1.59333333333333,1.19833333333333,0,0,1,101376.833333333,23.135,92.4933333333333,-6.90775527898214,101307.833333333,69,4.23412099724586,4.10156592970235,1.43600277777778,8555.01671111111
"332",6,241,3,9.33333333333333,3.03,1.75333333333333,0,0,0.333333333333333,101545.666666667,21.4033333333333,88.2133333333333,-6.90775527898214,101516.833333333,28.833333333343,3.36156680674958,3.0664198499114,3.07417777777778,7781.59217777778
"333",6,242,4.5,7.8,2.11,1.52333333333333,0,0,0.166666666666667,100864.166666667,22.7516666666667,90.155,-6.90775527898214,100849.333333333,14.833333333343,2.69694431396274,2.45704391508041,2.32054444444444,8127.924025
"334",6,243,6.2,9.4,2.16333333333333,1.375,0,0,1.16666666666667,100338.666666667,22.4883333333333,86.6316666666667,-6.90775527898214,100289.666666667,49,3.89184070606565,3.65930571002297,1.890625,7505.04566944444
"335",6,244,4,6,2.505,1.72,0,0,-0.333333333333333,99945.3333333333,24.8633333333333,85.9733333333333,-6.90775527898214,99954.5,-9.16666666667152,NA,NA,2.9584,7391.41404444444
"336",6,245,3.5,14.6,5.165,2.82166666666667,0,0,1.33333333333333,100406.166666667,16.51,73.4533333333333,-6.90775527898214,100318.5,87.6666666666715,4.47355315028876,4.44233696378919,7.96180277777778,5395.39217777778
"337",6,246,4.5,16,2.79166666666667,1.78833333333333,0,0,0.666666666666667,101148.833333333,15.1983333333333,78.8116666666667,-6.90775527898214,101092.333333333,56.5,4.03425833711081,3.83721513940499,3.19813611111111,6211.27880277778
"338",6,247,1.66666666666667,9.4,2.41166666666667,1.6,0,0,0.333333333333333,101177.166666667,15.9016666666667,78.2466666666667,-6.90775527898214,101153.666666667,23.5,3.15704297343624,2.86432715799122,2.56,6122.54084444444
"339",6,248,3.25,10.6,3.65333333333333,2.15,0,0,0,100461.166666667,20.1566666666667,74.9416666666667,-6.90775527898214,100441.833333333,19.333333333343,2.9618824446791,2.68391596040024,4.6225,5616.25340277778
"340",6,249,3.33333333333333,3,3.34166666666667,2.06833333333333,0.32,760,1.16666666666667,100453.333333333,20.42,90.7016666666667,6.63331974906898,100383.166666667,70.166666666657,4.25088761613411,4.12455356866403,4.27800277777778,8226.79233611111
"341",6,250,3.8,16.6,1.93166666666667,1.545,0,0,0.833333333333333,100884.5,18.6233333333333,76.4633333333333,-6.90775527898214,100843.666666667,40.8333333333285,3.7095232308126,3.44353851382155,2.387025,5846.64134444445
"342",6,251,10.25,56.75,5.155,2.81,0,0,0,100509,20.9716666666667,86.8233333333333,-6.90775527898214,100516.166666667,-7.16666666667152,NA,NA,7.8961,7538.29121111111
"343",6,252,4,5.5,1.62166666666667,1.08666666666667,2.3515,984.666666666667,1.5,100208.5,20.2116666666667,91.55,6.8923041899948,100159.166666667,49.3333333333285,3.89862025516074,3.66758471043717,1.18084444444444,8381.4025
"344",6,256,15.25,28.25,4.26666666666667,2.90666666666667,0.05,50,-0.333333333333333,101221.166666667,21.9783333333333,77.065,3.91204300522815,101216.166666667,5,1.60963789243677,1.7099759466767,8.44871111111111,5939.014225
"345",6,257,20.75,31,1.46,1.09166666666667,0,0,0.5,101099.666666667,22.8216666666667,82.9816666666667,-6.90775527898214,101095,4.66666666667152,1.54065930370657,1.67109931165544,1.19173611111111,6885.95700277778
"346",6,258,15.5,28,5.105,2.88666666666667,0,0,0.5,100764.5,22.2783333333333,79.2316666666667,-6.90775527898214,100743.333333333,21.1666666666715,3.05247486020929,2.76620369343764,8.33284444444445,6277.65700277778
"347",6,259,14.5,7.75,3.57833333333333,2.05166666666667,0,0,0.833333333333333,101175.666666667,21.4833333333333,87.8966666666667,-6.90775527898214,101124.5,51.1666666666715,3.9351078221422,3.71246506055573,4.20933611111111,7725.82401111111
"348",6,260,27.8,18.6,3.77166666666667,1.93333333333333,0.006,11.8333333333333,0.833333333333333,101498.5,21.94,90.1016666666667,2.471004911285,101450.833333333,47.6666666666715,3.86425332039282,3.62580904124766,3.73777777777778,8118.31033611111
"349",6,261,12,11.6,1.67666666666667,1.23,0,0,0.166666666666667,101293.833333333,19.8033333333333,93.455,-6.90775527898214,101263.833333333,30,3.40123071443995,3.10723250595386,1.5129,8733.837025
"350",6,262,11.8,7,3.37333333333333,1.805,0,0,1,101397,20.8966666666667,83.6216666666667,-6.90775527898214,101328.166666667,68.8333333333285,4.23170265147242,4.09826087917373,3.258025,6992.58313611111
"351",6,263,18.4,9.6,1.555,1.23,0,0,1,101803.5,17.6966666666667,87.7816666666667,-6.90775527898214,101742,61.5,4.11905343484288,3.94722338648406,1.5129,7705.62100277778
"352",6,264,14.8,11.6,4.44833333333333,3.01,0,0,0.666666666666667,101823.166666667,20.0566666666667,82.375,-6.90775527898214,101797.666666667,25.5,3.23871766708174,2.94338265844167,9.0601,6785.640625
"353",6,265,47.8,40.2,4.78833333333333,2.75166666666667,0,0,-0.166666666666667,101081.833333333,22.915,88.8416666666667,-6.90775527898214,101111.5,-29.6666666666715,NA,NA,7.57166944444444,7892.84173611111
"354",6,266,50.3333333333333,1.33333333333333,7.49333333333333,3.96333333333333,3.58066666666667,2423.33333333333,0.333333333333333,100088,23.6733333333333,89.2183333333333,7.79289969451412,100073.666666667,14.3333333333285,2.66265759203334,2.42912054370701,15.7080111111111,7959.91100277778
"355",6,267,6,9.8,2.26166666666667,1.67666666666667,0,0,1,101156.5,12.8266666666667,74.94,-6.90775527898214,101108,48.5,3.88158441628758,3.64681651488434,2.81121111111111,5616.0036
"356",6,268,5.4,5.6,2.84166666666667,2.455,0,0,0.166666666666667,101118.666666667,14.02,69.2583333333333,-6.90775527898214,101095,23.6666666666715,3.16410984100188,2.87108267159375,6.027025,4796.71673611111
"357",6,269,16.8,20.2,3.68,2.335,0,0,1.16666666666667,100912.833333333,14.1816666666667,80.47,-6.90775527898214,100842.833333333,70,4.2485095276616,4.12128529980856,5.452225,6475.4209
"358",6,270,2,6.6,2.76833333333333,2.035,0,0,0.5,101137.833333333,15.0566666666667,72.7033333333333,-6.90775527898214,101110,27.8333333333285,3.32627027068684,3.03055199974598,4.141225,5285.77467777778
